"Strains","gene","aa_percent","id_ori","serotype","source","fasta_name","gene_class","species"
"Streptococcus_pneumoniae_12703222_4","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_12703222_4","19F","IPD","Streptococcus_pneumoniae_12703222_4.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_4","cbpG",0,"Streptococcus pneumoniae_IDN_12703222_4","19F","IPD","Streptococcus_pneumoniae_12703222_4.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_4","pspA",0,"Streptococcus pneumoniae_IDN_12703222_4","19F","IPD","Streptococcus_pneumoniae_12703222_4.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_4","zmpC",0,"Streptococcus pneumoniae_IDN_12703222_4","19F","IPD","Streptococcus_pneumoniae_12703222_4.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_4","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_12703222_4","19F","IPD","Streptococcus_pneumoniae_12703222_4.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_RMD122","pfbA",87.4,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD122","nanB",99.4,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","psaA",99.7,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","iga",92.2,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","pavB/pfbB",98.9,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD122","cbpD",99,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","hasC",84.8,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_RMD122","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","rrgC",96.9,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","rrgB",99.8,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","rrgA",98.5,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_RMD122","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_RMD122","cps4D",93.8,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","cpsC",86.5,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","cps4B",86.8,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","cps4A",96.3,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","hysA",98.5,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","lytA",99.7,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","ply",100,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","srtG1",100,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD122","pitB",100,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD122","sipA",100,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD122","pavA",99.3,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD122","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","cbpG",0,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","pspA",0,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","zmpC",0,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD122","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_RMD122","19F","Carriage","Streptococcus_pneumoniae_RMD122.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_MA096A","pfbA",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_MA096A","nanB",99.3,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","psaA",99.7,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","iga",92.2,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","pavB/pfbB",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_MA096A","cbpD",98.7,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","hasC",84.8,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_MA096A","srtC-3/srtD",99.6,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","rrgC",97.2,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","rrgB",99.8,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","rrgA",98.3,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_MA096A","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_MA096A","cps4D",93.8,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","cpsC",86.5,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","cps4B",86.8,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","cps4A",94.8,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","hysA",98.7,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","lytA",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","ply",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","srtG1",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_MA096A","pitB",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_MA096A","sipA",100,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_MA096A","pavA",99.3,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_MA096A","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","cbpG",0,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","pspA",0,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","zmpC",0,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_MA096A","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_MA096A","19F","Carriage","Streptococcus_pneumoniae_MA096A.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_12795768","pfbA",87.4,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12795768","nanB",99.4,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","psaA",99.7,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","iga",92.2,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","pavB/pfbB",73.4,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12795768","cbpD",98.7,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","hasC",84.8,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_12795768","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","srtC-2/srtC",81.2,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","rrgC",97.2,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","rrgB",99.8,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","rrgA",98.5,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_12795768","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_12795768","cps4D",93.4,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","cpsC",86.1,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","cps4B",86.8,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","cps4A",94.6,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","hysA",98.5,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","lytA",99.7,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","ply",100,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","srtG1",98.5,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12795768","pitB",100,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12795768","sipA",100,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12795768","pavA",99.3,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12795768","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","cbpG",0,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","pspA",0,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","zmpC",0,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12795768","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_12795768","19F","IPD","Streptococcus_pneumoniae_12795768.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_12703222_5","pfbA",87.4,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12703222_5","nanB",98.9,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","psaA",99.7,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","iga",92.2,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","pavB/pfbB",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12703222_5","cbpD",98.7,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","hasC",84.8,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_12703222_5","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","rrgC",97.2,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","rrgB",99.8,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","rrgA",98.5,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_12703222_5","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_12703222_5","cps4D",93.5,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","cpsC",86.5,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","cps4B",86.8,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","cps4A",94.6,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","hysA",98.5,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","lytA",99.7,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","ply",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","srtG1",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12703222_5","pitB",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12703222_5","sipA",100,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_12703222_5","pavA",99.3,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12703222_5","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","cbpG",0,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","pspA",0,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12703222_5","zmpC",0,"Streptococcus pneumoniae_IDN_12703222_5","19F","IPD","Streptococcus_pneumoniae_12703222_5.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
